"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Kidney","OG_0000406",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_002192054.7.17","XM_002192054.7",NA,"LOC100231862"
"Kidney","OG_0000406",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_002192054.7.224","XM_002192054.7",NA,"LOC100231862"
"Kidney","OG_0000406",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_002192054.7.9","XM_002192054.7",NA,"LOC100231862"
"Kidney","OG_0000406",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Cyp4b1-like_stringtie_mRNA_48071","Cyp4b1-like_stringtie_mRNA_48071",NA,NA
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_002190672.6.42","XM_002190672.6",NA,"LOC100226034"
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_002190672.6.34","XM_002190672.6",NA,"LOC100226034"
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_002190672.6.31","XM_002190672.6",NA,"LOC100226034"
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","CYP3A24-like_stringtie_mRNA_29602","CYP3A24-like_stringtie_mRNA_29602",NA,NA
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","Cyp3a13-like_stringtie_mRNA_44864","Cyp3a13-like_stringtie_mRNA_44864",NA,NA
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","Cyp3a13-like_stringtie_mRNA_6871","Cyp3a13-like_stringtie_mRNA_6871",NA,NA
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","Cyp3a13-like_stringtie_mRNA_63954","Cyp3a13-like_stringtie_mRNA_63954",NA,NA
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_002190672.6.29","XM_002190672.6",NA,"LOC100226034"
"Kidney","OG_0000408",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_002190672.6.261","XM_002190672.6",NA,"LOC100226034"
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","cyp2k1-like_stringtie_mRNA_43197","cyp2k1-like_stringtie_mRNA_43197",NA,NA
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","XM_030269915.4.133","XM_030269915.4",NA,"LOC100224630"
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","cyp2k1-like_stringtie_mRNA_4475","cyp2k1-like_stringtie_mRNA_4475",NA,NA
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","cyp2k1-like_stringtie_mRNA_13718","cyp2k1-like_stringtie_mRNA_13718",NA,NA
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","cyp2k1-like_stringtie_mRNA_38203","cyp2k1-like_stringtie_mRNA_38203",NA,NA
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","cyp2k1-like_stringtie_mRNA_20816","cyp2k1-like_stringtie_mRNA_20816",NA,NA
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","XM_030269915.4.169","XM_030269915.4",NA,"LOC100224630"
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","XM_030269915.4.5","XM_030269915.4",NA,"LOC100224630"
"Kidney","OG_0000424",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","XM_030269915.4.149","XM_030269915.4",NA,"LOC100224630"
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","drySqu","Slc6a19-like_stringtie_mRNA_49577","Slc6a19-like_stringtie_mRNA_49577",NA,NA
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCan","Slc6a19-like_stringtie_mRNA_41432","Slc6a19-like_stringtie_mRNA_41432",NA,NA
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCri","Slc6a19-like_stringtie_mRNA_19855","Slc6a19-like_stringtie_mRNA_19855",NA,NA
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakLuc","Slc6a19-like_stringtie_mRNA_7301","Slc6a19-like_stringtie_mRNA_7301",NA,NA
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaAtr","XM_002187615.6.78","XM_002187615.6",NA,"LOC100223404"
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaBer","XM_002187615.6.18","XM_002187615.6",NA,"LOC100223404"
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaCae","XM_002187615.6.120","XM_002187615.6",NA,"LOC100223404"
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaDol","XM_002187615.6.18","XM_002187615.6",NA,"LOC100223404"
"Kidney","OG_0001082",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaRuf","Slc6a19-like_stringtie_mRNA_2021","Slc6a19-like_stringtie_mRNA_2021",NA,NA
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","drySqu","XM_030256977.4.348","XM_030256977.4",NA,"MYO1F"
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCan","XM_072919458.1.351","XM_072919458.1",NA,"MYO1F"
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCri","XM_030256977.4.532","XM_030256977.4",NA,"MYO1F"
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakLuc","XM_072919458.1.639","XM_072919458.1",NA,"MYO1F"
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaAtr","XM_030256977.4.3566","XM_030256977.4",NA,"MYO1F"
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaBer","Myo1f-like_stringtie_mRNA_20604","Myo1f-like_stringtie_mRNA_20604",NA,NA
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaCae","MYO1F-like_stringtie_mRNA_31250","MYO1F-like_stringtie_mRNA_31250",NA,NA
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaDol","XM_072919458.1.170","XM_072919458.1",NA,"MYO1F"
"Kidney","OG_0001110",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaRuf","Myo1f-like_stringtie_mRNA_15724","Myo1f-like_stringtie_mRNA_15724",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","stringtie_mRNA_23724","stringtie_mRNA_23724",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","CHD7-like_stringtie_mRNA_6614","CHD7-like_stringtie_mRNA_6614",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","CHD7-like_stringtie_mRNA_19781","CHD7-like_stringtie_mRNA_19781",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","CHD7-like_stringtie_mRNA_7155","CHD7-like_stringtie_mRNA_7155",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","CHD7-like_stringtie_mRNA_36981","CHD7-like_stringtie_mRNA_36981",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","CHD7-like_stringtie_mRNA_37786","CHD7-like_stringtie_mRNA_37786",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","stringtie_mRNA_43393","stringtie_mRNA_43393",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","CHD7-like_stringtie_mRNA_13567","CHD7-like_stringtie_mRNA_13567",NA,NA
"Kidney","OG_0001165",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","CHD7-like_stringtie_mRNA_53224","CHD7-like_stringtie_mRNA_53224",NA,NA
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030279928.4.178","XM_030279928.4",NA,"EPHB1"
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030279928.4.261","XM_030279928.4",NA,"EPHB1"
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030279928.4.116","XM_030279928.4",NA,"EPHB1"
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030279928.4.329","XM_030279928.4",NA,"EPHB1"
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","EPHB1-like_stringtie_mRNA_30229","EPHB1-like_stringtie_mRNA_30229",NA,NA
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_030279928.4.105","XM_030279928.4",NA,"EPHB1"
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","Ephb1-like_stringtie_mRNA_40306","Ephb1-like_stringtie_mRNA_40306",NA,NA
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_030279928.4.42","XM_030279928.4",NA,"EPHB1"
"Kidney","OG_0001172",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_072920521.1.17124","XM_072920521.1",NA,"EPHB4"
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_072932214.1.6","XM_072932214.1",NA,"ABCB11"
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_072932220.1.3","XM_072932220.1",NA,"ABCB11"
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_072932218.1.43","XM_072932218.1",NA,"ABCB11"
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_072932220.1.148","XM_072932220.1",NA,"ABCB11"
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_072932216.1.123","XM_072932216.1",NA,"ABCB11"
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_072932218.1.20","XM_072932218.1",NA,"ABCB11"
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","Abcb11e-like_stringtie_mRNA_49377","Abcb11e-like_stringtie_mRNA_49377",NA,NA
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","Abcb11e-like_stringtie_mRNA_16282","Abcb11e-like_stringtie_mRNA_16282",NA,NA
"Kidney","OG_0001284",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","ABCB11-like_stringtie_mRNA_2168","ABCB11-like_stringtie_mRNA_2168",NA,NA
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","XM_030264799.4.2","XM_030264799.4",NA,"ABCB5"
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","XM_032746711.3.4","XM_032746711.3",NA,"ABCB5"
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","XM_072925580.1.315","XM_072925580.1",NA,"ABCB5"
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","XM_032746711.3.54","XM_032746711.3",NA,"ABCB5"
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","XM_032746711.3.284","XM_032746711.3",NA,"ABCB5"
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","XM_032746711.3.7","XM_032746711.3",NA,"ABCB5"
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","ABCB1-like_stringtie_mRNA_29851","ABCB1-like_stringtie_mRNA_29851",NA,NA
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","XM_040695442.2.8","XM_040695442.2","ABCB5",NA
"Kidney","OG_0001285",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","XM_040695442.2.2","XM_040695442.2","ABCB5",NA
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_030284590.4.244","XM_030284590.4",NA,"LOC100227445"
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_030284588.4.91","XM_030284588.4",NA,"LOC100227445"
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_041719246.2.59","XM_041719246.2",NA,"LOC100227445"
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","ABCC1-like_stringtie_mRNA_43032","ABCC1-like_stringtie_mRNA_43032",NA,NA
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_030284590.4.420","XM_030284590.4",NA,"LOC100227445"
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_041719247.2.108","XM_041719247.2",NA,"LOC100227445"
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","ABCC1-like_stringtie_mRNA_3416","ABCC1-like_stringtie_mRNA_3416",NA,NA
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_041719247.2.40","XM_041719247.2",NA,"LOC100227445"
"Kidney","OG_0001298",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_041719247.2.368","XM_041719247.2",NA,"LOC100227445"
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_072935742.1.244","XM_072935742.1",NA,"ABCC6"
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_072935742.1.91","XM_072935742.1",NA,"ABCC6"
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_072935742.1.59","XM_072935742.1",NA,"ABCC6"
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_072935741.1.98","XM_072935741.1",NA,"ABCC6"
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_015294221.4.304","XM_015294221.4","ABCC6",NA
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_015294221.4.113","XM_015294221.4","ABCC6",NA
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","ABCC6-like_stringtie_mRNA_3415","ABCC6-like_stringtie_mRNA_3415",NA,NA
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_072935742.1.40","XM_072935742.1",NA,"ABCC6"
"Kidney","OG_0001299",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_072935742.1.368","XM_072935742.1",NA,"ABCC6"
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","HRAS-like_stringtie_mRNA_10133","HRAS-like_stringtie_mRNA_10133",NA,NA
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","XM_030273075.4.102","XM_030273075.4",NA,"HRAS"
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","stringtie_mRNA_27390","stringtie_mRNA_27390",NA,NA
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","HRAS-like_stringtie_mRNA_18720","HRAS-like_stringtie_mRNA_18720",NA,NA
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","HRAS-like_stringtie_mRNA_29870","HRAS-like_stringtie_mRNA_29870",NA,NA
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","XM_030273075.4.34","XM_030273075.4",NA,"HRAS"
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","HRAS-like_stringtie_mRNA_60521","HRAS-like_stringtie_mRNA_60521",NA,NA
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","HRAS-like_stringtie_mRNA_42868","HRAS-like_stringtie_mRNA_42868",NA,NA
"Kidney","OG_0001340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","HRAS-like_stringtie_mRNA_53539","HRAS-like_stringtie_mRNA_53539",NA,NA
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_072934184.1.13","XM_072934184.1",NA,"SLC12A1"
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","SLC12A1-like_stringtie_mRNA_34837","SLC12A1-like_stringtie_mRNA_34837",NA,NA
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_072934184.1.3","XM_072934184.1",NA,"SLC12A1"
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","SLC12A1-like_stringtie_mRNA_19017","SLC12A1-like_stringtie_mRNA_19017",NA,NA
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","SLC12A1-like_stringtie_mRNA_21096","SLC12A1-like_stringtie_mRNA_21096",NA,NA
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_072934183.1.24","XM_072934183.1",NA,"SLC12A1"
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","SLC12A1-like_stringtie_mRNA_63142","SLC12A1-like_stringtie_mRNA_63142",NA,NA
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","SLC12A1-like_stringtie_mRNA_20730","SLC12A1-like_stringtie_mRNA_20730",NA,NA
"Kidney","OG_0001400",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_072934183.1.39","XM_072934183.1",NA,"SLC12A1"
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_030283481.4.228","XM_030283481.4",NA,"PLXND1"
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","PLXND1-like_stringtie_mRNA_21249","PLXND1-like_stringtie_mRNA_21249",NA,NA
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","Plxnd1-like_stringtie_mRNA_43015","Plxnd1-like_stringtie_mRNA_43015",NA,NA
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_030283481.4.2","XM_030283481.4",NA,"PLXND1"
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_030283481.4.1348","XM_030283481.4",NA,"PLXND1"
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_35152","stringtie_mRNA_35152",NA,NA
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","Plxnd1-like_stringtie_mRNA_29610","Plxnd1-like_stringtie_mRNA_29610",NA,NA
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_030283481.4.16","XM_030283481.4",NA,"PLXND1"
"Kidney","OG_0001479",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","PLXND1-like_stringtie_mRNA_45088","PLXND1-like_stringtie_mRNA_45088",NA,NA
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030259080.4.103","XM_030259080.4",NA,"DOCK8"
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","DOCK8-like_stringtie_mRNA_27326","DOCK8-like_stringtie_mRNA_27326",NA,NA
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","stringtie_mRNA_46014","stringtie_mRNA_46014",NA,NA
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030259080.4.136","XM_030259080.4",NA,"DOCK8"
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","DOCK8-like_stringtie_mRNA_20738","DOCK8-like_stringtie_mRNA_20738",NA,NA
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_030259080.4.21","XM_030259080.4",NA,"DOCK8"
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_046905728.1.164","XM_046905728.1","DOCK8",NA
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_030259080.4.22","XM_030259080.4",NA,"DOCK8"
"Kidney","OG_0001502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","DOCK8-like_stringtie_mRNA_46061","DOCK8-like_stringtie_mRNA_46061",NA,NA
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","XM_030257022.4.452","XM_030257022.4",NA,"MYO9B"
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","XM_030257015.4.-1","XM_030257015.4",NA,"MYO9B"
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","MYO9B-like_stringtie_mRNA_58828","MYO9B-like_stringtie_mRNA_58828",NA,NA
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","XM_030257015.4.693","XM_030257015.4",NA,"MYO9B"
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","MYO9B-like_stringtie_mRNA_39744","MYO9B-like_stringtie_mRNA_39744",NA,NA
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","MYO9B-like_stringtie_mRNA_7457","MYO9B-like_stringtie_mRNA_7457",NA,NA
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","MYO9B-like_stringtie_mRNA_55056","MYO9B-like_stringtie_mRNA_55056",NA,NA
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","XM_030257023.4.240","XM_030257023.4",NA,"MYO9B"
"Kidney","OG_0001630",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","MYO9B-like_stringtie_mRNA_14204","MYO9B-like_stringtie_mRNA_14204",NA,NA
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","NM_001006529.2.207","NM_001006529.2","PKP4",NA
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_046943663.1.262","XM_046943663.1","PKP4",NA
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_072931836.1.275","XM_072931836.1",NA,"PKP4"
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","PKP4-like_stringtie_mRNA_33469","PKP4-like_stringtie_mRNA_33469",NA,NA
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","PKP4-like_stringtie_mRNA_25617","PKP4-like_stringtie_mRNA_25617",NA,NA
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_072931834.1.144","XM_072931834.1",NA,"PKP4"
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","PKP4-like_stringtie_mRNA_60739","PKP4-like_stringtie_mRNA_60739",NA,NA
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","PKP4-like_stringtie_mRNA_28823","PKP4-like_stringtie_mRNA_28823",NA,NA
"Kidney","OG_0001631",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_072931836.1.689","XM_072931836.1",NA,"PKP4"
"Kidney","OG_0001702",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","XM_012569056.5.1","XM_012569056.5",NA,"GNS"
"Kidney","OG_0001702",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","S-like_stringtie_mRNA_4003","S-like_stringtie_mRNA_4003",NA,NA
"Kidney","OG_0001702",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","XM_012569056.5.69","XM_012569056.5",NA,"GNS"
"Kidney","OG_0001702",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","S-like_stringtie_mRNA_600","S-like_stringtie_mRNA_600",NA,NA
"Kidney","OG_0001702",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","XM_012569056.5.74","XM_012569056.5",NA,"GNS"
"Kidney","OG_0001702",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","XM_012569056.5.9","XM_012569056.5",NA,"GNS"
"Kidney","OG_0001702",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","XM_012569056.5.17","XM_012569056.5",NA,"GNS"
