"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Brain","OG_0001917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Atp2b2-like_stringtie_mRNA_5861",NA,NA
"Brain","OG_0001917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Atp2b2-like_stringtie_mRNA_20100",NA,NA
"Brain","OG_0001917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Atp2b2-like_stringtie_mRNA_36100",NA,NA
"Brain","OG_0001917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Atp2b2-like_stringtie_mRNA_46936",NA,NA
"Brain","OG_0001917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Atp2b2-like_stringtie_mRNA_17411",NA,NA
"Brain","OG_0001917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Atp2b2-like_stringtie_mRNA_1647",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030278473.4.187",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030278475.4.238",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","FN1-like_stringtie_mRNA_1933",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","FN1-like_stringtie_mRNA_1215",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030278472.4.436",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030278472.4.146",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","FN1-like_stringtie_mRNA_33012",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_015289128.4.72",NA,NA
"Brain","OG_0001940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_046943492.1.93",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","Unc13c-like_stringtie_mRNA_51711",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","UNC13C-like_stringtie_mRNA_34678",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","Unc13c-like_stringtie_mRNA_60409",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_18896",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","Unc13c-like_stringtie_mRNA_39057",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","Unc13c-like_stringtie_mRNA_18128",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","Unc13c-like_stringtie_mRNA_63039",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","Unc13c-like_stringtie_mRNA_20812",NA,NA
"Brain","OG_0001967",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","Unc13c-like_stringtie_mRNA_48670",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","PER2-like_stringtie_mRNA_57012",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_015276799.4.13",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_204262.2.46",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_040705436.2.5",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_040705440.2.924",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","PER2-like_stringtie_mRNA_7978",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","PER2-like_stringtie_mRNA_45795",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","PER2-like_stringtie_mRNA_37775",NA,NA
"Brain","OG_0001973",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","PER2-like_stringtie_mRNA_28567",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030257011.4.452",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_39601",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030257011.4.607",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030257010.4.693",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030257011.4.-1",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030257010.4.299",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","CPAMD8-like_stringtie_mRNA_28878",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030257011.4.240",NA,NA
"Brain","OG_0001976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_072919414.1.1055",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_002193821.7.350",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","stringtie_mRNA_41365",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","stringtie_mRNA_17538",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_002193821.7.755",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_002193821.7.2571",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_002193821.7.1302",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_002193821.7.1189",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_002193821.7.188",NA,NA
"Brain","OG_0002020",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","KCNA3-like_stringtie_mRNA_9848",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Ing5-like_stringtie_mRNA_11829",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Ing5-like_stringtie_mRNA_67259",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012575536.5.432",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Ing5-like_stringtie_mRNA_31995",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Ing5-like_stringtie_mRNA_11954",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Ing5-like_stringtie_mRNA_45005",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_31218",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Ing5-like_stringtie_mRNA_37566",NA,NA
"Brain","OG_0002187",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_60931",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","ABRG4-like_stringtie_mRNA_36258",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","ABRG4-like_stringtie_mRNA_15601",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030272317.4.143",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","ABRG4-like_stringtie_mRNA_16240",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030272317.4.394",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030272317.4.99",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","ABRG4-like_stringtie_mRNA_23941",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_40114",NA,NA
"Brain","OG_0002197",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ABRG4-like_stringtie_mRNA_10318",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030287874.4.133",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030287873.4.157",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030287874.4.207",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","SEZ6-like_stringtie_mRNA_9402",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030287874.4.1989",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","SEZ6-like_stringtie_mRNA_12236",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","SEZ6-like_stringtie_mRNA_44308",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030287874.4.86",NA,NA
"Brain","OG_0002250",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030287873.4.356",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030272951.4.129",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Ogt-like_stringtie_mRNA_60922",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030272952.4.143",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","OGT-like_stringtie_mRNA_38763",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Ogt-like_stringtie_mRNA_49245",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030272951.4.99",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Ogt-like_stringtie_mRNA_50396",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","OGT-like_stringtie_mRNA_40189",NA,NA
"Brain","OG_0002266",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","OGT-like_stringtie_mRNA_13654",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_60371",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_20712",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001245829.1.76",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_18765",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_35851",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_36800",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_34316",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","NM_001245829.1.5",NA,NA
"Brain","OG_0002322",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","NM_001245829.1.718",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","MTUS1-like_stringtie_mRNA_55067",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030271181.4.18",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030271181.4.81",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030271181.4.73",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030271181.4.787",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","MTUS1-like_stringtie_mRNA_28571",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030271181.4.7",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","MTUS1-like_stringtie_mRNA_18185",NA,NA
"Brain","OG_0002365",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030271181.4.119",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","CTNNA2-like_stringtie_mRNA_55376",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030270317.4.30",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_072927895.1.157",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","CTNNA2-like_stringtie_mRNA_25761",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072927893.1.871",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_072927895.1.13",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","CTNNA2-like_stringtie_mRNA_59497",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CTNNA2-like_stringtie_mRNA_38853",NA,NA
"Brain","OG_0002507",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","CTNNA2-like_stringtie_mRNA_8546",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","CTNNA3-like_stringtie_mRNA_14648",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","CTNNA3-like_stringtie_mRNA_17226",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","CTNNA3-like_stringtie_mRNA_25861",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","CTNNA3-like_stringtie_mRNA_13983",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_040702357.2.446",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","CTNNA3-like_stringtie_mRNA_39325",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","CTNNA3-like_stringtie_mRNA_46213",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","CTNNA3-like_stringtie_mRNA_21757",NA,NA
"Brain","OG_0002509",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_040702357.2.70",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_29297",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_046943887.1.2",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Sestd1-like_stringtie_mRNA_29802",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","SESTD1-like_stringtie_mRNA_21910",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Sestd1-like_stringtie_mRNA_21832",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Sestd1-like_stringtie_mRNA_10866",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","SESTD1-like_stringtie_mRNA_48989",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Sestd1-like_stringtie_mRNA_15999",NA,NA
"Brain","OG_0002572",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_25038",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_072931982.1.66",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","OSBPL11-like_stringtie_mRNA_4314",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_046943764.1.61",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030277109.4.449",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030277109.4.198",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_030277109.4.20",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","OSBPL11-like_stringtie_mRNA_26260",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_030277109.4.10",NA,NA
"Brain","OG_0002702",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_030277109.4.530",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_38238",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_040650334.2.420",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","STX1A-like_stringtie_mRNA_18117",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_040650334.2.504",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_040650334.2.2368",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_040650334.2.237",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_040650334.2.933",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_7988",NA,NA
"Brain","OG_0002712",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_36917",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","STX2-like_stringtie_mRNA_18145",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","STX2-like_stringtie_mRNA_46332",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","STX2-like_stringtie_mRNA_50567",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_041719316.2.29",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_041719316.2.511",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_041719316.2.79",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","STX2-like_stringtie_mRNA_36081",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","STX2-like_stringtie_mRNA_2116",NA,NA
"Brain","OG_0002718",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","STX2-like_stringtie_mRNA_34860",NA,NA
"Brain","OG_0002766",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","TSHZ2-like_stringtie_mRNA_20860",NA,NA
"Brain","OG_0002766",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_19987",NA,NA
"Brain","OG_0002766",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_5289",NA,NA
"Brain","OG_0002766",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_12022",NA,NA
"Brain","OG_0002766",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030288378.4.296",NA,NA
