"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Liver","OG_0003104",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_10426","stringtie_mRNA_10426",NA,NA
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Tsc22d3-like_stringtie_mRNA_36381","Tsc22d3-like_stringtie_mRNA_36381",NA,NA
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","Tsc22d3-like_stringtie_mRNA_15709","Tsc22d3-like_stringtie_mRNA_15709",NA,NA
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_012573079.5.16","XM_012573079.5",NA,"TSC22D3"
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_012573079.5.222","XM_012573079.5",NA,"TSC22D3"
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_012573079.5.-1","XM_012573079.5",NA,"TSC22D3"
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","Tsc22d3-like_stringtie_mRNA_8268","Tsc22d3-like_stringtie_mRNA_8268",NA,NA
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_012573079.5.665","XM_012573079.5",NA,"TSC22D3"
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_40053","stringtie_mRNA_40053",NA,NA
"Liver","OG_0003489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Tsc22d3-like_stringtie_mRNA_10445","Tsc22d3-like_stringtie_mRNA_10445",NA,NA
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","USF3-like_stringtie_mRNA_48052","USF3-like_stringtie_mRNA_48052",NA,NA
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_072925672.1.185","XM_072925672.1",NA,"USF3"
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","USF3-like_stringtie_mRNA_18591","USF3-like_stringtie_mRNA_18591",NA,NA
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","USF3-like_stringtie_mRNA_3617","USF3-like_stringtie_mRNA_3617",NA,NA
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_30306","stringtie_mRNA_30306",NA,NA
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","USF3-like_stringtie_mRNA_27017","USF3-like_stringtie_mRNA_27017",NA,NA
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030266515.4.135","XM_030266515.4",NA,"USF3"
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_12065","stringtie_mRNA_12065",NA,NA
"Liver","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","USF3-like_stringtie_mRNA_54506","USF3-like_stringtie_mRNA_54506",NA,NA
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","Xpo1-like_stringtie_mRNA_57668","Xpo1-like_stringtie_mRNA_57668",NA,NA
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_072927392.1.152","XM_072927392.1",NA,"XPO1"
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_072927392.1.14","XM_072927392.1",NA,"XPO1"
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","Xpo1-like_stringtie_mRNA_39391","Xpo1-like_stringtie_mRNA_39391",NA,NA
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","Xpo1-like_stringtie_mRNA_4189","Xpo1-like_stringtie_mRNA_4189",NA,NA
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_072927389.1.14","XM_072927389.1",NA,"XPO1"
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_072927388.1.591","XM_072927388.1",NA,"XPO1"
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","Xpo1-like_stringtie_mRNA_8430","Xpo1-like_stringtie_mRNA_8430",NA,NA
"Liver","OG_0003659",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_072927390.1.24","XM_072927390.1",NA,"XPO1"
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","SLC30A1-like_stringtie_mRNA_30812","SLC30A1-like_stringtie_mRNA_30812",NA,NA
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_53999","stringtie_mRNA_53999",NA,NA
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002191979.7.17","XM_002191979.7",NA,"SLC30A1"
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002191979.7.128","XM_002191979.7",NA,"SLC30A1"
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","SLC30A1-like_stringtie_mRNA_48229","SLC30A1-like_stringtie_mRNA_48229",NA,NA
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002191979.7.14","XM_002191979.7",NA,"SLC30A1"
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","SLC30A1-like_stringtie_mRNA_30980","SLC30A1-like_stringtie_mRNA_30980",NA,NA
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002191979.7.25","XM_002191979.7",NA,"SLC30A1"
"Liver","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_002191979.7.13","XM_002191979.7",NA,"SLC30A1"
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","SELENOI-like_stringtie_mRNA_47599","SELENOI-like_stringtie_mRNA_47599",NA,NA
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030269780.4.853","XM_030269780.4",NA,"SELENOI"
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030269782.4.741","XM_030269782.4",NA,"SELENOI"
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","SELENOI-like_stringtie_mRNA_21745","SELENOI-like_stringtie_mRNA_21745",NA,NA
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030269780.4.-1_2","XM_030269780.4",NA,"SELENOI"
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030269782.4.-1_2","XM_030269782.4",NA,"SELENOI"
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_2211","stringtie_mRNA_2211",NA,NA
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","SELENOI-like_stringtie_mRNA_28535","SELENOI-like_stringtie_mRNA_28535",NA,NA
"Liver","OG_0003830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","SELENOI-like_stringtie_mRNA_10190","SELENOI-like_stringtie_mRNA_10190",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","SNX33-like_stringtie_mRNA_23529","SNX33-like_stringtie_mRNA_23529",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","SNX33-like_stringtie_mRNA_30672","SNX33-like_stringtie_mRNA_30672",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","SNX33-like_stringtie_mRNA_20962","SNX33-like_stringtie_mRNA_20962",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","SNX33-like_stringtie_mRNA_12842","SNX33-like_stringtie_mRNA_12842",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_46917","stringtie_mRNA_46917",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","SNX33-like_stringtie_mRNA_14278","SNX33-like_stringtie_mRNA_14278",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","SNX33-like_stringtie_mRNA_27154","SNX33-like_stringtie_mRNA_27154",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","SNX33-like_stringtie_mRNA_21255","SNX33-like_stringtie_mRNA_21255",NA,NA
"Liver","OG_0003909",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","SNX33-like_stringtie_mRNA_45308","SNX33-like_stringtie_mRNA_45308",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","APOB-like_stringtie_mRNA_9783","APOB-like_stringtie_mRNA_9783",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","APOB-like_stringtie_mRNA_24560","APOB-like_stringtie_mRNA_24560",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","APOB-like_stringtie_mRNA_20895","APOB-like_stringtie_mRNA_20895",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","APOB-like_stringtie_mRNA_11849","APOB-like_stringtie_mRNA_11849",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","APOB-like_stringtie_mRNA_22842","APOB-like_stringtie_mRNA_22842",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","APOB-like_stringtie_mRNA_20931","APOB-like_stringtie_mRNA_20931",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","APOB-like_stringtie_mRNA_58","APOB-like_stringtie_mRNA_58",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","APOB-like_stringtie_mRNA_9620","APOB-like_stringtie_mRNA_9620",NA,NA
"Liver","OG_0004254",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","APOB-like_stringtie_mRNA_43662","APOB-like_stringtie_mRNA_43662",NA,NA
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030267977.4.44","XM_030267977.4",NA,"FKBP4"
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030267977.4.299","XM_030267977.4",NA,"FKBP4"
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030267977.4.243","XM_030267977.4",NA,"FKBP4"
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","FKBP4-like_stringtie_mRNA_26140","FKBP4-like_stringtie_mRNA_26140",NA,NA
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","FKBP4-like_stringtie_mRNA_46660","FKBP4-like_stringtie_mRNA_46660",NA,NA
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030267977.4.31","XM_030267977.4",NA,"FKBP4"
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030267977.4.304","XM_030267977.4",NA,"FKBP4"
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030267977.4.3","XM_030267977.4",NA,"FKBP4"
"Liver","OG_0004402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030267977.4.835","XM_030267977.4",NA,"FKBP4"
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_046943695.1.4","XM_046943695.1","PDK1",NA
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_046943695.1.2","XM_046943695.1","PDK1",NA
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_046943695.1.5","XM_046943695.1","PDK1",NA
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_046943695.1.81","XM_046943695.1","PDK1",NA
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_046943695.1.254","XM_046943695.1","PDK1",NA
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","Pdk1-like_stringtie_mRNA_28095","Pdk1-like_stringtie_mRNA_28095",NA,NA
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_046943695.1.2","XM_046943695.1","PDK1",NA
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_046943695.1.7","XM_046943695.1","PDK1",NA
"Liver","OG_0004407",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_046943695.1.133","XM_046943695.1","PDK1",NA
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_012574314.5.15","XM_012574314.5",NA,"RNH1"
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_040700871.2.106","XM_040700871.2","RNH1",NA
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_040700871.2.14","XM_040700871.2","RNH1",NA
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","Rnh1-like_stringtie_mRNA_18688","Rnh1-like_stringtie_mRNA_18688",NA,NA
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_012574314.5.620","XM_012574314.5",NA,"RNH1"
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Rnh1-like_stringtie_mRNA_32325","Rnh1-like_stringtie_mRNA_32325",NA,NA
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_012574315.5.159","XM_012574315.5",NA,"RNH1"
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030274054.4.4","XM_030274054.4",NA,"RNH1"
"Liver","OG_0004459",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Rnh1-like_stringtie_mRNA_53559","Rnh1-like_stringtie_mRNA_53559",NA,NA
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Acly-like_stringtie_mRNA_59826","Acly-like_stringtie_mRNA_59826",NA,NA
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Acly-like_stringtie_mRNA_1323","Acly-like_stringtie_mRNA_1323",NA,NA
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Acly-like_stringtie_mRNA_57946","Acly-like_stringtie_mRNA_57946",NA,NA
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_072919036.1.203","XM_072919036.1",NA,"ACLY"
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Acly-like_stringtie_mRNA_39977","Acly-like_stringtie_mRNA_39977",NA,NA
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Acly-like_stringtie_mRNA_23860","Acly-like_stringtie_mRNA_23860",NA,NA
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","ACLY-like_stringtie_mRNA_12147","ACLY-like_stringtie_mRNA_12147",NA,NA
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Acly-like_stringtie_mRNA_29293","Acly-like_stringtie_mRNA_29293",NA,NA
"Liver","OG_0004597",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072919037.1.794","XM_072919037.1",NA,"ACLY"
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","RSBN1L-like_stringtie_mRNA_28678","RSBN1L-like_stringtie_mRNA_28678",NA,NA
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","RSBN1L-like_stringtie_mRNA_28034","RSBN1L-like_stringtie_mRNA_28034",NA,NA
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","RSBN1L-like_stringtie_mRNA_23485","RSBN1L-like_stringtie_mRNA_23485",NA,NA
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","RSBN1L-like_stringtie_mRNA_21273","RSBN1L-like_stringtie_mRNA_21273",NA,NA
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","RSBN1L-like_stringtie_mRNA_33988","RSBN1L-like_stringtie_mRNA_33988",NA,NA
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030291548.4.6","XM_030291548.4",NA,"RSBN1L"
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_32335","stringtie_mRNA_32335",NA,NA
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030291548.4.2","XM_030291548.4",NA,"RSBN1L"
"Liver","OG_0004611",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_015275758.4.218","XM_015275758.4","RSBN1L",NA
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_025148327.3.11","XM_025148327.3","KIF5B",NA
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","KIF5B-like_stringtie_mRNA_22916","KIF5B-like_stringtie_mRNA_22916",NA,NA
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_002195322.7.2","XM_002195322.7",NA,"KIF5B"
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","KIF5B-like_stringtie_mRNA_29937","KIF5B-like_stringtie_mRNA_29937",NA,NA
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_025148327.3.-1","XM_025148327.3","KIF5B",NA
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","KIF5B-like_stringtie_mRNA_29656","KIF5B-like_stringtie_mRNA_29656",NA,NA
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002195322.7.73","XM_002195322.7",NA,"KIF5B"
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_025148327.3.8","XM_025148327.3","KIF5B",NA
"Liver","OG_0004795",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030264377.4.110","XM_030264377.4",NA,"KIF5B"
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_002194790.7.52","XM_002194790.7",NA,"TFPI2"
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","TFPI2-like_stringtie_mRNA_2153","TFPI2-like_stringtie_mRNA_2153",NA,NA
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002194790.7.8","XM_002194790.7",NA,"TFPI2"
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","TFPI2-like_stringtie_mRNA_1605","TFPI2-like_stringtie_mRNA_1605",NA,NA
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","TFPI2-like_stringtie_mRNA_47771","TFPI2-like_stringtie_mRNA_47771",NA,NA
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002194790.7.7","XM_002194790.7",NA,"TFPI2"
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","TFPI2-like_stringtie_mRNA_684","TFPI2-like_stringtie_mRNA_684",NA,NA
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","TFPI2-like_stringtie_mRNA_643","TFPI2-like_stringtie_mRNA_643",NA,NA
"Liver","OG_0004824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","TFPI2-like_stringtie_mRNA_61038","TFPI2-like_stringtie_mRNA_61038",NA,NA
"Liver","OG_0004931",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","USP24-like_stringtie_mRNA_38748","USP24-like_stringtie_mRNA_38748",NA,NA
"Liver","OG_0004931",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","USP24-like_stringtie_mRNA_5691","USP24-like_stringtie_mRNA_5691",NA,NA
"Liver","OG_0004931",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","USP24-like_stringtie_mRNA_49030","USP24-like_stringtie_mRNA_49030",NA,NA
"Liver","OG_0004931",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","USP24-like_stringtie_mRNA_15505","USP24-like_stringtie_mRNA_15505",NA,NA
"Liver","OG_0004931",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","USP24-like_stringtie_mRNA_42063","USP24-like_stringtie_mRNA_42063",NA,NA
"Liver","OG_0004931",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","USP24-like_stringtie_mRNA_24224","USP24-like_stringtie_mRNA_24224",NA,NA
"Liver","OG_0004931",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","USP24-like_stringtie_mRNA_41701","USP24-like_stringtie_mRNA_41701",NA,NA
