"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Muscle","OG_0003478",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","OAT-like_stringtie_mRNA_63641","OAT-like_stringtie_mRNA_63641",NA,NA
"Muscle","OG_0003478",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","OAT-like_stringtie_mRNA_5085","OAT-like_stringtie_mRNA_5085",NA,NA
"Muscle","OG_0003478",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_032749221.3.342","XM_032749221.3",NA,"OAT"
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","et1-like_stringtie_mRNA_50092","et1-like_stringtie_mRNA_50092",NA,NA
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_015284331.4.665","XM_015284331.4","NET1",NA
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_36092","stringtie_mRNA_36092",NA,NA
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_015284331.4.864","XM_015284331.4","NET1",NA
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030289821.4.4998","XM_030289821.4",NA,"NET1"
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_44273","stringtie_mRNA_44273",NA,NA
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030289821.4.-1_3","XM_030289821.4",NA,"NET1"
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_004175572.6.196","XM_004175572.6",NA,"NET1"
"Muscle","OG_0003535",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","et1-like_stringtie_mRNA_16762","et1-like_stringtie_mRNA_16762",NA,NA
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030286048.4.85","XM_030286048.4",NA,"GCN1"
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","CN1-like_stringtie_mRNA_14071","CN1-like_stringtie_mRNA_14071",NA,NA
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","CN1-like_stringtie_mRNA_51162","CN1-like_stringtie_mRNA_51162",NA,NA
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","CN1-like_stringtie_mRNA_23794","CN1-like_stringtie_mRNA_23794",NA,NA
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_046901403.1.1999","XM_046901403.1","GCN1",NA
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CN1-like_stringtie_mRNA_10651","CN1-like_stringtie_mRNA_10651",NA,NA
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","cn1-like_stringtie_mRNA_1192","cn1-like_stringtie_mRNA_1192",NA,NA
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030286048.4.61","XM_030286048.4",NA,"GCN1"
"Muscle","OG_0003543",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_046901403.1.695","XM_046901403.1","GCN1",NA
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","USF3-like_stringtie_mRNA_48052","USF3-like_stringtie_mRNA_48052",NA,NA
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_072925672.1.185","XM_072925672.1",NA,"USF3"
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","USF3-like_stringtie_mRNA_18591","USF3-like_stringtie_mRNA_18591",NA,NA
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","USF3-like_stringtie_mRNA_3617","USF3-like_stringtie_mRNA_3617",NA,NA
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_30306","stringtie_mRNA_30306",NA,NA
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","USF3-like_stringtie_mRNA_27017","USF3-like_stringtie_mRNA_27017",NA,NA
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030266515.4.135","XM_030266515.4",NA,"USF3"
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_12065","stringtie_mRNA_12065",NA,NA
"Muscle","OG_0003585",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","USF3-like_stringtie_mRNA_54506","USF3-like_stringtie_mRNA_54506",NA,NA
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","Xpo1-like_stringtie_mRNA_57668","Xpo1-like_stringtie_mRNA_57668",NA,NA
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_072927392.1.152","XM_072927392.1",NA,"XPO1"
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_072927392.1.14","XM_072927392.1",NA,"XPO1"
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","Xpo1-like_stringtie_mRNA_39391","Xpo1-like_stringtie_mRNA_39391",NA,NA
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","Xpo1-like_stringtie_mRNA_4189","Xpo1-like_stringtie_mRNA_4189",NA,NA
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_072927389.1.14","XM_072927389.1",NA,"XPO1"
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_072927388.1.591","XM_072927388.1",NA,"XPO1"
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","Xpo1-like_stringtie_mRNA_8430","Xpo1-like_stringtie_mRNA_8430",NA,NA
"Muscle","OG_0003659",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_072927390.1.24","XM_072927390.1",NA,"XPO1"
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","AKAP6-like_stringtie_mRNA_18690","AKAP6-like_stringtie_mRNA_18690",NA,NA
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","AKAP6-like_stringtie_mRNA_33710","AKAP6-like_stringtie_mRNA_33710",NA,NA
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","AKAP6-like_stringtie_mRNA_29561","AKAP6-like_stringtie_mRNA_29561",NA,NA
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","AKAP6-like_stringtie_mRNA_7870","AKAP6-like_stringtie_mRNA_7870",NA,NA
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","AKAP6-like_stringtie_mRNA_34758","AKAP6-like_stringtie_mRNA_34758",NA,NA
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","AKAP6-like_stringtie_mRNA_31617","AKAP6-like_stringtie_mRNA_31617",NA,NA
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","AKAP6-like_stringtie_mRNA_38620","AKAP6-like_stringtie_mRNA_38620",NA,NA
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","AKAP6-like_stringtie_mRNA_43723","AKAP6-like_stringtie_mRNA_43723",NA,NA
"Muscle","OG_0003697",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","AKAP6-like_stringtie_mRNA_55684","AKAP6-like_stringtie_mRNA_55684",NA,NA
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","SLC30A1-like_stringtie_mRNA_30812","SLC30A1-like_stringtie_mRNA_30812",NA,NA
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_53999","stringtie_mRNA_53999",NA,NA
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002191979.7.17","XM_002191979.7",NA,"SLC30A1"
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002191979.7.128","XM_002191979.7",NA,"SLC30A1"
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","SLC30A1-like_stringtie_mRNA_48229","SLC30A1-like_stringtie_mRNA_48229",NA,NA
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002191979.7.14","XM_002191979.7",NA,"SLC30A1"
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","SLC30A1-like_stringtie_mRNA_30980","SLC30A1-like_stringtie_mRNA_30980",NA,NA
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002191979.7.25","XM_002191979.7",NA,"SLC30A1"
"Muscle","OG_0003806",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_002191979.7.13","XM_002191979.7",NA,"SLC30A1"
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","ATG2B-like_stringtie_mRNA_16221","ATG2B-like_stringtie_mRNA_16221",NA,NA
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_015287777.4.5","XM_015287777.4","ATG2A",NA
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","ATG2B-like_stringtie_mRNA_12357","ATG2B-like_stringtie_mRNA_12357",NA,NA
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","ATG2B-like_stringtie_mRNA_33492","ATG2B-like_stringtie_mRNA_33492",NA,NA
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","ATG2B-like_stringtie_mRNA_38891","ATG2B-like_stringtie_mRNA_38891",NA,NA
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_015287777.4.5","XM_015287777.4","ATG2A",NA
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","ATG2B-like_stringtie_mRNA_58612","ATG2B-like_stringtie_mRNA_58612",NA,NA
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","ATG2B-like_stringtie_mRNA_44253","ATG2B-like_stringtie_mRNA_44253",NA,NA
"Muscle","OG_0003861",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_015287777.4.141","XM_015287777.4","ATG2A",NA
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","MAPK4-like_stringtie_mRNA_39759","MAPK4-like_stringtie_mRNA_39759",NA,NA
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Mapk4-like_stringtie_mRNA_13860","Mapk4-like_stringtie_mRNA_13860",NA,NA
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_072922260.1.244","XM_072922260.1",NA,"MAPK4"
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_041711193.2.153","XM_041711193.2",NA,"MAPK4"
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072922260.1.-1","XM_072922260.1",NA,"MAPK4"
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","MAPK4-like_stringtie_mRNA_16279","MAPK4-like_stringtie_mRNA_16279",NA,NA
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","MAPK4-like_stringtie_mRNA_15291","MAPK4-like_stringtie_mRNA_15291",NA,NA
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","MAPK4-like_stringtie_mRNA_31714","MAPK4-like_stringtie_mRNA_31714",NA,NA
"Muscle","OG_0003866",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","MAPK4-like_stringtie_mRNA_21844","MAPK4-like_stringtie_mRNA_21844",NA,NA
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030282238.4.60","XM_030282238.4",NA,"LOC100223247"
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_41083","stringtie_mRNA_41083",NA,NA
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030282239.4.23","XM_030282239.4",NA,"LOC100223247"
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","ADGRG1-like_stringtie_mRNA_8518","ADGRG1-like_stringtie_mRNA_8518",NA,NA
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030282238.4.1734","XM_030282238.4",NA,"LOC100223247"
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Adgrg3-like_stringtie_mRNA_25558","Adgrg3-like_stringtie_mRNA_25558",NA,NA
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","ADGRG1-like_stringtie_mRNA_11221","ADGRG1-like_stringtie_mRNA_11221",NA,NA
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","ADGRG1-like_stringtie_mRNA_22447","ADGRG1-like_stringtie_mRNA_22447",NA,NA
"Muscle","OG_0003973",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030282238.4.92","XM_030282238.4",NA,"LOC100223247"
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_3136","stringtie_mRNA_3136",NA,NA
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","ASB11-like_stringtie_mRNA_8157","ASB11-like_stringtie_mRNA_8157",NA,NA
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002197520.5.124","XM_002197520.5",NA,"ASB11"
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","ASB11-like_stringtie_mRNA_13614","ASB11-like_stringtie_mRNA_13614",NA,NA
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","ASB11-like_stringtie_mRNA_17988","ASB11-like_stringtie_mRNA_17988",NA,NA
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030281238.4.2","XM_030281238.4",NA,"ASB11"
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","ASB11-like_stringtie_mRNA_51516","ASB11-like_stringtie_mRNA_51516",NA,NA
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030281238.4.3","XM_030281238.4",NA,"ASB11"
"Muscle","OG_0003989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ASB11-like_stringtie_mRNA_5681","ASB11-like_stringtie_mRNA_5681",NA,NA
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","STEAP1-like_stringtie_mRNA_9467","STEAP1-like_stringtie_mRNA_9467",NA,NA
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","STEAP1-like_stringtie_mRNA_2263","STEAP1-like_stringtie_mRNA_2263",NA,NA
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","STEAP1-like_stringtie_mRNA_14858","STEAP1-like_stringtie_mRNA_14858",NA,NA
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","STEAP1-like_stringtie_mRNA_6254","STEAP1-like_stringtie_mRNA_6254",NA,NA
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","STEAP1-like_stringtie_mRNA_34623","STEAP1-like_stringtie_mRNA_34623",NA,NA
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","STEAP1-like_stringtie_mRNA_29811","STEAP1-like_stringtie_mRNA_29811",NA,NA
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","STEAP1-like_stringtie_mRNA_801","STEAP1-like_stringtie_mRNA_801",NA,NA
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_030264645.4.7","XM_030264645.4",NA,"STEAP1"
"Muscle","OG_0004075",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","Steap1-like_stringtie_mRNA_60917","Steap1-like_stringtie_mRNA_60917",NA,NA
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030288795.4.33","XM_030288795.4",NA,"TM9SF4"
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_19397","stringtie_mRNA_19397",NA,NA
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030288795.4.29","XM_030288795.4",NA,"TM9SF4"
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030288795.4.42","XM_030288795.4",NA,"TM9SF4"
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_36047","stringtie_mRNA_36047",NA,NA
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","TM9SF4-like_stringtie_mRNA_5945","TM9SF4-like_stringtie_mRNA_5945",NA,NA
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_32659","stringtie_mRNA_32659",NA,NA
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_46223","stringtie_mRNA_46223",NA,NA
"Muscle","OG_0004114",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_61282","stringtie_mRNA_61282",NA,NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_47209","stringtie_mRNA_47209",NA,NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","FECH-like_stringtie_mRNA_46587","FECH-like_stringtie_mRNA_46587",NA,NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","fech-like_stringtie_mRNA_52068","fech-like_stringtie_mRNA_52068",NA,NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","NM_204196.2.842","NM_204196.2","FECH",NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","FECH-like_stringtie_mRNA_45701","FECH-like_stringtie_mRNA_45701",NA,NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_16347","stringtie_mRNA_16347",NA,NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_13203","stringtie_mRNA_13203",NA,NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_26992","stringtie_mRNA_26992",NA,NA
"Muscle","OG_0004303",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_046905178.1.1332","XM_046905178.1","FECH",NA
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_030278855.4.35","XM_030278855.4",NA,"GPBP1L1"
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","PBP1L1-like_stringtie_mRNA_8284","PBP1L1-like_stringtie_mRNA_8284",NA,NA
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","PBP1L1-like_stringtie_mRNA_53563","PBP1L1-like_stringtie_mRNA_53563",NA,NA
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","PBP1L1-like_stringtie_mRNA_14338","PBP1L1-like_stringtie_mRNA_14338",NA,NA
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_030278855.4.1615","XM_030278855.4",NA,"GPBP1L1"
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","PBP1L1-like_stringtie_mRNA_24475","PBP1L1-like_stringtie_mRNA_24475",NA,NA
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","PBP1L1-like_stringtie_mRNA_48394","PBP1L1-like_stringtie_mRNA_48394",NA,NA
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","PBP1L1-like_stringtie_mRNA_4265","PBP1L1-like_stringtie_mRNA_4265",NA,NA
"Muscle","OG_0004344",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","PBP1L1-like_stringtie_mRNA_13377","PBP1L1-like_stringtie_mRNA_13377",NA,NA
"Muscle","OG_0004368",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030281979.4.141","XM_030281979.4",NA,"CILP"
"Muscle","OG_0004368",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_025154129.3.44","XM_025154129.3","CILP",NA
"Muscle","OG_0004368",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","CILP-like_stringtie_mRNA_12879","CILP-like_stringtie_mRNA_12879",NA,NA
